レビュー文, スコア
この映画から、米軍は超音波によって鳥を兵器にする方法を考えたらしいです, 29.768390
単純にパニックものとして、そしてひ弱な個でも集団になれば強くなる、そう、国民の数が半端なく多いあの国が今後脅威になるのでは・・・みたいな深読みと、色々な角度から楽しめる佳作, 29.256303
そして短い命・・・この作品は最高の戦争映画だと僕は思っています, 29.248316
そして短い命・・・この作品は最高の戦争映画だと僕は思っています, 29.248316
1カット1カットがこれでもかと言うほど念入りに作りこまれていて、それを惜しげもなく短いカットでバッサバッサとつないでいく, 29.145593
黒木瞳の声優、予想以上にうまかったです, 29.133170
家族ってイイなぁ～（＾▽＾）皆さん、点数高いですね, 28.702786
これは高畑監督の清太に対する気持ち、そのものではないだろうか, 28.682565
これは高畑監督の清太に対する気持ち、そのものではないだろうか, 28.682565
実際、オカルト・ムービー数あれど、この作品を凌ぐ映画がどれほどあるだろうか, 28.662572
心理で怖がらせる物なら日本はハリウッドに勝てる物が作れるのではないかと思える作品, 28.661772
わかりやすいメッセージ、感動が老若男女問わず多くの人々の心をつかんだのではないだろうか, 28.464238
どんなジャンルでも、人間描写をしっかりと描いていれば、傑作になると証明した映画の一つだと思います, 28.333863
ストーリーがどうこうよりもそっちばかりに意識いっちゃって、、、これは公開当時のCMが怖かった, 28.096840
今や、体の伸び縮みだって、あり得ない怪力だって、超高速移動だって、なんでも実写でできちゃう時代, 28.039570
初めて観てから何年後だったでしょうか、何気なく立ち寄ったＣＤショップに陳列してあったビデオに「１４歳と４歳で生きようと思った」と書いてあり、その場で目頭が熱くなってしまいました, 28.003821
初めて観てから何年後だったでしょうか、何気なく立ち寄ったＣＤショップに陳列してあったビデオに「１４歳と４歳で生きようと思った」と書いてあり、その場で目頭が熱くなってしまいました, 28.003821
リメイク前の作品より映像的に、ものすごく進化していたし（当たり前か）、ゾクゾクするような音楽がこれまたあやしい物語を引き立たせていて良かった, 28.001708
置かれた境遇の悲しさと、アイデンティティに目覚める悦びが同時に描かれるこの場面、オイラ的には全編で最大最高の泣き所でした, 27.946189
スーパースーツを着ていない時でも突然手がビュッと伸びるのがたまらなくセクシーだ, 27.854165
３０年たった今でも、そのテーマや内容、娯楽性は一向に色褪せることはない, 27.827747
最後のカラス神父が決断した行動に拍手したくなりました, 27.673469
この映画も同じく、トラウマになってまで直視するほどのものかどうか、その価値を一度冷静に考えてみるべきです, 27.484404
この映画も同じく、トラウマになってまで直視するほどのものかどうか、その価値を一度冷静に考えてみるべきです, 27.484404
さすがピクサー、ってな感じできちんと作りこまれた、泣いて笑えてハラハラドキドキ, 27.348022
テンポの良さも、キャラクターが立っているところも、それぞれ素晴らしいのは認める, 27.205723
鳥のリアルさは際立っていましたが, 27.168905
続編も作られるぐらい話題作だったと記憶していたので期待したのですが、低予算で儲かったのが話題だったんですね客を呼べるってことは凄いことですなんか、がっくり, 27.146996
とにかく、僕の中ではピクサーの一番星です, 27.091663
ただ笑わせることより男同士の友情を描いたドラマとしての側面が強いので、ゲラゲラ笑えるコメディ映画を期待してたら微妙に肩透かしを食らうかもしれませんね, 27.081329
）の俳優さんたちがまた出演していましたね（笑）最初から最後まで楽しかった, 27.008722
粗悪品でもプロパガンダの打ち方ひとつでヒット作品に化ける最近のプロモーション第一主義の商業映画に騙されるな, 26.946974
この手のコメディでは、キャラクターが強烈な個性を発揮することが多いのですが、この映画では控えめ, 26.895124
これは何回か見ていますが、むかしテレビの名画劇場で、白黒映画だと思って（もちろん吹き替えで）初めて見たときが、一番コワカッタです, 26.843807
もしかしたらワイルダーとのコンビ以上に、お洒落且つロマンチックサスペンスの傑作になったかもしれないのに・・・, 26.766047
メラニーと姑の人間模様はいささか引っかかるのだが、今のボクにはうまく整理できない, 26.605843
日本の俳優のアフレコレベルの低さに閉口していましたが、この作品は賞賛します, 26.599436
1ヒット・・・のはずだが邦題を見ればわかるように制作費の80%タイソンへのギャラやろ, 26.302654
ラスト・シーンの雪の降るチャーリーのおうちが良かったなぁ～, 26.274753
だから映画の途中ずっとノーリアクションで、どこで笑えばいいのやらわからず、友達に笑いかけても気づかず・・・終わったあと、パロってたよね～と聞いてもネタわからず・・・本当に散々でした, 26.100171
と思ったが、今考えると何も解決を見ないラストが次に襲われるのは自分だ, 26.060349
邦画も旬な芸能人に頼るだけでなく、こういうふうに内容で勝負できるようになれば産業として潤うんですけどねキャラクターが魅力的で、それだけでも十分楽しめます, 25.953034
母や父との永遠の別れがあまりにもあっけなくて、そこがリアルだと思った, 25.945899
母や父との永遠の別れがあまりにもあっけなくて、そこがリアルだと思った, 25.945899
全世界で１００億円の興行収入があった大ヒット作が日本で見れない, 25.907684
この作品は、幼くして亡くなった最愛の妹へのレクイエムで書かれた物です, 25.901277
この作品は、幼くして亡くなった最愛の妹へのレクイエムで書かれた物です, 25.901277
本作はそれに加え、CGの美しさも目を見張らせるので、「一粒で二度おいしい」嬉しさを感じますね, 25.799266
ピクサーの映画は非常に構成等がしっかりしていて面白いです, 25.751007
130万円ちょっとでハリウッドに出せる映画を作ったのは確かに評価出来ますが、何がそんなにウケて全米一位になったのかは理解できません, 25.688618
つまり、そのプロセスを描いて観客を魅了するのではなく、別のところで大いに見せ場を用意する人なのである, 25.620109
最先端のＣＧは見事としか言いようが無く、心を鷲掴みにしたのは”奥さんキャラ”であった, 25.601767
酒を飲みながら、若干ハイになった状態で見ることをお勧めします（笑ウィリーウォンカが時々ＴＭレボリューションの人とかぶった, 25.555241
今まで観たハリウッドアニメでは一番だと思います, 25.430269
リーガンの寝室でのシーンがメインですが、とにかく密室ってそれだけで息苦しくないですか, 25.366201
セットも豪華になってＣＧも使って最後家まで飛んでっちゃったし、ラストもちょっと変わってたんでね, 25.140001
家族は大切だ, 24.953299
まぁそのあたりの安心感が、おもしろさのひとつの要因でもあるんですが, 24.916360
と期待がイッキに高まり、ガキどもが次々抹殺されていくところまでは最高だった, 24.819780
イラスティガールのセクシーさには、ＣＧだと分かっていながらどきどきしてしまいますね, 24.810999
吉森みきおか誰かの漫画で読んだ時の方が感動しました, 24.736464
吉森みきおか誰かの漫画で読んだ時の方が感動しました, 24.736464
一緒にみた子供（男）はすっごく喜んでました, 24.698397
当時はあの特殊メイクはそれまでにないリアルさと恐ろしい造形でインパクトがありました, 24.613648
随分、前に見ましたが今でも私の記憶に鮮明に残っているシーンがたくさんあります, 24.611599
ちょっと・・・後味の悪さは最高だが、一度は見といても損はない, 24.394953
ちょっと・・・後味の悪さは最高だが、一度は見といても損はない, 24.394953
笑うシーンが多くあり、最後まで安心して見れる映画でした, 24.316648
いや、友達のせいだけではないのですけれども、その日平日だったもので映画館に人がほとんどいなかったのです, 23.535523
で本作、ディズニーにしては正統派キャラがおらず、どれも個性際立つ曲者揃い, 23.530065
アニメでこれほどの感動を与えてくれる映画は、ほかにありません, 23.514586
アニメでこれほどの感動を与えてくれる映画は、ほかにありません, 23.514586
うーん・・・、個人的にはリスがナッツを齧って仕事してるところは大好きでした（笑）, 23.463599
酒とクスリで記憶をなくした3人が思い出せないまま痕跡を辿って行き、事実を確認していく, 23.453104
jp/Hollywood-Theater/6064/ に来てね今まで観た映画の中で、ベスト3に入るでしょう, 23.365045
ミカが「役立たず」とか言われて、ヘタレに描かれていますが、なんのなんの、最後までケイティを見放さないのは立派, 23.362592
絵、音楽、演出全て完璧しかし、やはり叔母の家にいておくべきではなかったのか, 23.327582
絵、音楽、演出全て完璧しかし、やはり叔母の家にいておくべきではなかったのか, 23.327582
多くのハリウット映画などとは違って、付け足しではなく、本当に反戦の意志が伝わってきます, 23.326453
多くのハリウット映画などとは違って、付け足しではなく、本当に反戦の意志が伝わってきます, 23.326453
余談ながら、美人のヒロインさん、設定上やむを得ないとはいえ、物語中の数日間ずっと同じ服を着ていました, 23.140577
チャーリーの優しさに感動して、前半で大泣きしてしまった, 22.868872
客入りは上場で、ジョニー・が出てきた時は歓声が起こった, 22.778991
で、この表現方法にははっきりいって、ちょっと飽き飽きしてたんですけど、この映画は、それなりに最後まで集中して見れました, 22.661706
ストーリーもよかったし、奥さんのキャラはとても魅力的でした, 22.649350
ピクサーで1番楽しめました, 22.532131
毎年終戦記念日あたりになるとテレビでやりますが、今年初めてまともに見ました, 22.531002
毎年終戦記念日あたりになるとテレビでやりますが、今年初めてまともに見ました, 22.531002
しかし、さすが土曜の試写会、しかも吹き替え版とくればお子様がとっても多かったです, 22.519708
大変楽しませて頂いたし、映画館でみるべき映画をＤＶＤでみておいて言うのはなんだが、「丁寧に原作をなぞった」感があるのが、いただけない, 22.428397
新郎の独身さよならパーティー二日酔いコメディで、内容はバカバカしいですが新味のある面白い映画でした, 22.372505
そういう訳で、私的に唯一新鮮だったタイトル・バックに6点献上, 22.134903
最後の最後までああ、あれがこうでこれがああなるか、っていう面白みがあった, 22.042463
ストーリーが子供向けかもしれないけど、それを吹き飛ばすほどの面白さ, 21.965502
もちろん、映像の凄さと面白さは別物で内容あってこそだけど、この作品は本当に面白かった, 21.740574
肝心のチャーリーも純真さで選ばれたと言うより、偶然最後まで残った様にしか見えない, 21.482578
第三弾まで製作された人気コメディシリーズの一作目をようやく鑑賞, 21.132285
けっこう笑いのツボは押さえていたし、安心してファミリーで見に行くには持って来いだとは思います, 21.122120
それ故にもう一度観たいとは思えないのだが、心理的恐怖を楽しむのなら観て損はない, 21.024197
映画とはエンターテイメントであり、観客を楽しませてこそのものなのだということを、いつまでたっても自主映画気分で作っている方達にもう少し見習っていただきたい, 20.839787
やっぱり、子供の生活の自立がまだ出来ていないと、厳しいんですね, 20.781691
やっぱり、子供の生活の自立がまだ出来ていないと、厳しいんですね, 20.781691
首が回ったときは横で見ていた友人が正座したまま後ろに５０センチは飛び下がってた, 20.699549
個人的には、エドナ・モードのキャラクターがすごく好き, 20.628400
余談ですが、今公開の香港映画「ボイス」もエクソシスト並の怖さだそうですので、期待したいです, 20.626472
今まで見た映画の中でダントツ1位, 20.592457
非常にリアルで生々しく、「サイコ」のシャワー室での惨殺シーンと肩を並べるぐらいの迫力が有った, 20.346348
あと、これは伏線かなって思ったのが全く伏線でなかったり、, 20.158396
日本でいうと阿部寛辺りがこの手の作品に出会えたら面白いと思うのに, 20.157002
モテる色男、マジメな男、ちょっと精神的にぶっ飛んだ男, 19.935253
映画として面白くすることに全力を尽くし、その上でアニメに対するこだわりを捨てない, 19.882008
ただ、今見ると正直映像技術が陳腐で萎える, 19.850081
原作も馴染みがあったし、なんかスンゴイ面白そー♪という、大いなる期待のもと観に行きました, 19.666302
特にウンパルンパのミュージカルは全てを嘘っぽくするための効果しかなかったように思える（もしかしてそれを狙ってた, 19.458188
蛇足ですが、原作がかなりの傑作です, 19.456381
何とかボードを使って女の子の名前を調べたり、屋根裏で写真を発見したりしますがそのフリも完全スルーで後半に全く活かされていません, 19.324549
ホラーはたくさん観てきましたが、この映画に勝る怖さとはまだ出くわしていません, 19.313255
しかし、王道の話を正面から正々堂々と描くのは、力のある製作者にしか出来ないことです, 19.293093
全体的には楽しめたが、やはり子供向けだったのだと思う, 19.290036
）にしろ、自分から襲われに行っているとしか思えないところは心の中でツッこみまくりでしたが、それを除けば素晴らしかった, 19.272972
まあ、この映画でのドラマは引き立て役であって、見るべきものはトリの特撮, 19.266489
深く考えず、アクションシーンをわくわくしながら、見ましょう, 18.928450
それぞれがちゃんと役割を持っていて、妙に感心しました, 18.895367
と十分に心構えして見たのに、怖かったのは最初のほう、屋根裏部屋に行くときぐらいだった, 18.741445
論理的、科学的におかしな点があっても、そこにツッコミを入れるのは野暮というもの, 18.611107
有名俳優なんか使わずに声優にやらせた方が絶対いいっていつも思うんだけど、これはよかったです, 18.596391
一緒に見ていた彼女が怖がっていたので＋1点, 18.568490
アクションがセンスいっぱいですばらしいですね, 18.526041
映画観に行った１０日後に無事娘が誕生し、その娘も４ヶ月を過ぎました, 18.335980
物語や設定は、パロディの側面を考慮するにしても、割りとありふれていて、とりたてて斬新なアイデアというのはないのです, 18.247725
アクションをひたすら楽しむという単純さが合ったようで、昔の「トムとジェリー」を思い出した, 18.096860
そう、謎を残して引っ張っているため、せっかくの作品の評価が下がってしまった, 18.093087
僕は予告編を観てしまっていたのだが、予告編は観ずに観た方が良いだろう, 17.727534
最新の映像技術を駆使して、リメイクしてみたらば、凄い映画になるんじゃないでしょうか、これ・・・, 17.561518
この映画では節子の声優さんがすばらしいです, 17.537472
この映画では節子の声優さんがすばらしいです, 17.537472
海水で濡れたときの髪の質感がリアルでした, 17.535994
つまり私が言いたいのは、興行収入が1位になるほどみんなに見て欲しい, 17.433240
だから、その中で純粋に生きる節子の無垢さが、いっそう際立って見えました, 17.397768
だから、その中で純粋に生きる節子の無垢さが、いっそう際立って見えました, 17.397768
ある意味、洋画の戦争物より、リアルです, 17.392566
ある意味、洋画の戦争物より、リアルです, 17.392566
フリードキン監督の解説入り映像で丁寧に説明していました, 17.254802
出てくる人物もみんなキャラクターをしっかりもっていてそれを上手く引き立たせるつくりはさすがです, 17.210097
男たちが事実を確認していく中に、これを入れるべきだった, 17.111215
ドキュメンタリー演出じゃなきゃ絶対に傑作ではなかった, 17.096997
タイトルから、てっきりドタバタ･コメディーを想像していたら、結構シナリオが練られている作品だった, 17.044286
汎用性があって、一番強い能力をお持ちは、夫人, 16.740093
館と同じで若いうちに観ておいたほうがよい作品, 16.708042
館と同じで若いうちに観ておいたほうがよい作品, 16.708042
とくにお母さんの着物がお米に替わっていき、それをおいしそうに食べてしまうところ, 16.632805
とくにお母さんの着物がお米に替わっていき、それをおいしそうに食べてしまうところ, 16.632805
あとは・・・まぁ、所々面白かったですが１回観たらもういいや、な映画でした, 16.597465
凄まじくクオリティの高い造形、動き、ビジュアルセンス、美術、非の打ち所が無いとはこのこと, 16.511138
洋物のアニメ映画の中で一番好きです, 16.471312
ラストの都会の夜景を見下ろす二人のショット、あれが一番ずーんと来ました, 16.402721
ラストの都会の夜景を見下ろす二人のショット、あれが一番ずーんと来ました, 16.402721
面白かったので日本語吹替えでも観たのだが、これがまた良かった, 16.162801
拾ったお金でチョコを買う, 16.094379
最高に乾いた笑いが素敵でした, 16.093465
途中までは結構引き込まれながら見てたんですが、カメラに映る映像や、カップルのやり取りが同じことの繰り返しでなかなか進展がないので、ちょっとだれてきます, 15.987090
いつもの満足感はいずこ, 15.811380
でも、オープニングクレジットがとてもカッコ良かったし、後半は面白かったのでこの点数, 15.760816
DVDには監督の解説が音声特典でついていますが、非常に興味深い, 15.740230
おそらく別のタイミングで観ればもっと単純に楽しめただろうし、今後シリーズ作を観たならば、彼らに対する愛着が深まることは明らかだとも思える, 15.534992
いや～映画館に行って久々に満足した作品ですね, 15.381604
その事を一緒に観た友達に言ったら引かれましたが・・・, 15.335565
単身では失敗するが、次なる機会は仲間の協力で成功するという単純なプロット, 15.271026
まあ、他にも素晴らしい演出は山ほどありますが、書ききれそうに無いのでこのへんで終わりにします, 15.222465
 ほんとによくまとまってて、最後まで全然飽きることなく楽しめたもの, 15.197487
拾ったお金で当たったチケットという設定もいただけない, 15.154372
あと、エンドクレジットが、ものすごく良いですね, 15.129527
また能力に適正を出すことでさらに魅力が引き立っている, 15.121854
高畑映画では最高のできでしょう, 15.070686
高畑映画では最高のできでしょう, 15.070686
やはりヒッチコックの長けた才能だけに生むことができた名作, 14.877984
それだに反戦のメッセージを伝えるには十分の内容です, 14.812424
それだに反戦のメッセージを伝えるには十分の内容です, 14.812424
所々小ネタには笑いましたし総じて楽しい雰囲気の映画ではありましたけど、そこまで絶賛するほどのものかなぁと, 14.637602
特別に笑えるとか、泣けるという作品ではないし、先の展開も読めてしまうんだけど、それでも面白い, 14.578413
 このページで、署名活動を経て日本公開されたと初めて知りました, 14.553363
これだけ映画の質がどうこうとはまた違った所で議論された作品も少ないのではないか, 14.518557
これだけ映画の質がどうこうとはまた違った所で議論された作品も少ないのではないか, 14.518557
とりあえず、期待以上に面白かったです, 14.518353
幼稚園生の子どもとテレビで一緒に見た, 14.500918
幼稚園生の子どもとテレビで一緒に見た, 14.500918
だけど今までは展開にひきこまれて観ていたからか、ここまで技巧的だと思わなかったんですよ, 14.470919
続編が作られるほどの評判ということで、期待してようやく鑑賞, 14.448003
ウィリアム・フリードキン監督が絶好調だった頃、こうだったのですね, 14.366359
後々考えてみると、やりたいことを思うとおりにやっているこの監督への賞賛というか羨望の涙でもある, 14.195331
一度聞いたら絶対忘れないですね, 14.140158
そういう意味でも縁があり、思い入れが出る作品です, 14.095187
3週間前に産まれた長男坊に、将来見せてあげたいなぁと思いました, 13.991221
☆しかしなんだかんだ言っても、強く生きようとした幼い二人の命に対してこの点数を付けさせてもらいました, 13.945340
☆しかしなんだかんだ言っても、強く生きようとした幼い二人の命に対してこの点数を付けさせてもらいました, 13.945340
個人的に、飲み会中の様子の写真を撮ることが好きだ, 13.873438
超恐かったこれは、最高のコメディ映画でした, 13.866713
幼い子供たちがなぜ、あそこまで苦しまなければならなかったのか, 13.792292
幼い子供たちがなぜ、あそこまで苦しまなければならなかったのか, 13.792292
この手の映画には付きものの、どうしてそこで冷静にカメラ回せるかな, 13.791794
当然面白いんですけど、チョコがいっぱいで甘すぎるかも, 13.674011
"ハウル"の後で観たせいもあるのか、断然こっちの方が面白かった, 13.649166
初めて映画というものを最後まで観たのですが、さすがに怖かった, 13.588049
スゴ過ぎて理解不可能でした・・・バーバママ最高, 13.562449
でも他の部分は良かったよ, 13.350190
と思わせるシーンが結構あって、かえって冷静に観てしまった, 13.160129
ストーリーとかは正直どうでも良くて、雰囲気を楽しむ映画かも, 13.001524
過去に見たあらゆる映画の中で、最も優れたスタッフロールに全点, 12.999765
大画面でこそ、という映画の醍醐味をしっかり味わわせてくれる事, 12.951336
オープニングからしばらくは期待したんですけどね、ＳＦだと分った時点でチカラが抜けました, 12.932631
映像が凄いとかじゃなくて、ストーリーがいいもん, 12.906658
ジャックジャックが一番強いの, 12.875503
そんで裁判に勝ったら「勝訴」っていう紙を持ったダッシュが町中走り回る・・・なんて映画できねーかなー, 12.875503
最後までテンションが途切れることがなく楽しめました, 12.624458
DVDを安売りしていたので購入し、期待せずに観たけど、面白かったです, 12.591705
悪魔は、我々の精神に宿っており、常に、善なる良心と対峙していることを、改めて思い知ります, 12.510860
割と面白かったので、きょうブックオフで950円で購入しました, 12.457616
そこまでのストーリー展開がうまい, 12.332093
という私・男としての理想像でありました, 12.158640
期待はずれに終わったらどうしようという気持ちは少しありましたが、始まった途端どんどん映画にのめりこんでいきました, 12.073139
この映画ではウィリー・ウォンカは絶大な成功者です, 12.064573
闇ルートを知っていて、貴重な食糧を未亡人に贈って御機嫌を取る, 12.039728
闇ルートを知っていて、貴重な食糧を未亡人に贈って御機嫌を取る, 12.039728
大きな話題になった映画で、テレビで放映されても怖くてなかなか見れなかったほど, 11.959213
観る者の胸にスーッと自然に入りこんでくる、素直な作りが効果的でした, 11.935496
観る者の胸にスーッと自然に入りこんでくる、素直な作りが効果的でした, 11.935496
この映画を先に、トトロを後に見たことが救いだった, 11.857406
この映画を先に、トトロを後に見たことが救いだった, 11.857406
これを見たあと、マジで「どーやったら助かるか」を答えが出ないまま考え込みました, 11.688636
今回、何十年振りに初めてまともに見たのだが、あんまり怖くないんですよね, 11.678061
今まで観た映画の中で一番泣けた, 11.652693
今まで観た映画の中で一番泣けた, 11.652693
しかし、個人的にはもう少し尺を長くしてオチを面白くしてほしかった, 11.465492
映像では楽しませてくれるが、ストーリーがてんで面白くありません, 11.297220
「シュレック｣に続き某会館で画質・音質の悪さに耐えつつ試写させていただきました, 11.266065
きちんと理屈を追うことと、理屈を越えた面白さやかっこよさを見せることの両方をしっかりとやっているのです, 11.266065
物語の脇を固めるのはいいがそっちが目立ちすぎてその印象が強すぎる, 11.205081
この映画の幼い兄妹のように、いちばん弱い立場にいる人が、一番傷つくから・・・, 11.147261
この映画の幼い兄妹のように、いちばん弱い立場にいる人が、一番傷つくから・・・, 11.147261
この映画は個性的で独特の雰囲気がＧｏｏｄ, 11.019205
ですがこの映画自体のインパクト、面白さを考えると帳消しでＯＫです, 10.901422
階段のシーンだけで充分です, 10.881260
一番面白かったのは、ベルーカの歌のシーン, 10.881260
脇役のフロゾンが１番印象深かったです, 10.848178
久しぶりにサントラで感動した, 10.804299
後半は畳み掛けるように展開していくので、とてもスリルがあり楽しめました, 10.620351
メッセージがどうこうじゃなく、見ていて素直に楽しめる作品でした, 10.618957
彼の演技の幅が広く、役者として好きになりました, 10.511934
だが、この映画を観て心に打ち込まれた楔は、一生抜けまい…, 10.434973
だが、この映画を観て心に打ち込まれた楔は、一生抜けまい…, 10.434973
そして、そういう映画は、長い長い監督人生において、一本作れば十分だと思う, 10.359469
今観ても全く色褪せておらず、見応え十分, 10.312036
必見デスヨー好き好き☆私、ハンカチ５枚使ったのー, 9.996426
必見デスヨー好き好き☆私、ハンカチ５枚使ったのー, 9.996426
話が色んな所でどんどんつじつまが合ってくるのでそれも良かったなー, 9.977392
アイデアには新鮮味を感じたが、映画全体的にはあまり面白くなかった, 9.856054
それぐらい出来が良かった作品です, 9.702666
それぐらい出来が良かった作品です, 9.702666
私にとっては意味する奥深い内容が理解できなくて・・, 9.544159
評価が低かったのであまり期待せずに見たのですが、なんのなんの、かなりドキドキしましたよ, 9.442050
その点はオーメンは分かりやすい, 9.271822
やっぱりテレビでの映画放送後は解説有ると嬉しいよね, 9.210340
大ヒット作で、長蛇の列に並び、ようやく見た覚えがあります, 8.987197
原作も好きで読んでました, 8.684036
原作も好きで読んでました, 8.684036
ただなんらかの解決みたいなのがなされるかなーと期待してたので、それがなかったのは残念, 8.574321
こんなに泣けるとは…勉強漬けの日々が続いて、休みが無く、精神的におかしくなっていた俺を見事立ち直らせるほどの映画である, 8.493477
これが実際に映画で見るととっても魅力的でもうびっくり, 8.431431
同じことの繰り返しが続く２時間、正直イライラしました, 8.375694
道の先にはひとすじの光, 8.294050
ストーリーがわかっていても楽しめた, 8.173210
しかしそれを克服することでまわりに勇気を与え、自らも立ち直ってゆくのである, 8.034767
色彩豊かでキレイなのに、割とドスグロイ所があるのが好き◎あなたのお子さんが「この映画、すっごく面白い, 8.034767
ヘリでの空撮にしてはあまりにも安定した映像だったので, 7.952323
おもしろかった～最高でした, 7.846849
私が間違っていました、彼は最高にキュートですね, 7.846849
夫婦で見ましたが、二人とも楽しくさわやかに泣いてました, 7.800329
しかし、娯楽に徹した見せ方や演出で秀作に, 7.593163
音楽も、レトロ風味たっぷりで楽しかった, 7.593163
まぁ徐々に怖さが増していくのをホームビデオで描くという発想は上手だと思った, 7.577186
謎が残されたまま終わりますがそれがいいですね, 7.354042
子どもと見て、子どもが楽しんでいたからそれでいいんだと思う, 7.330326
とにかくストーリではなく、描き方が想像を超越しているのだ, 6.884039
また、シンチーに実写で、まじめに作ってもらいたい, 6.437752
この世界観は僕好みです, 6.384507
ラスト、いったいこれからどうなっちまうんだよ～～～の余韻が、私はうまかったなーと思いますね, 6.206869
でも、本当にそれで良いのか, 6.129907
しかし良作としての資格は十分に持っていると断言できる, 5.967748
ジョニデが時折たまらなくいい顔するのよねぇ～, 5.967748
クリストファーリーが健在で少しうれしかった, 5.626821
話題作だったので観ることに、, 5.497744
私は何かを期待していました, 5.355445
期待したのだが・・・, 5.355445
それ以前に大事なのは、愛しさを感じることが出来るかどうかであって、感じられればそれで良しってだけのことである, 5.180534
それ以前に大事なのは、愛しさを感じることが出来るかどうかであって、感じられればそれで良しってだけのことである, 5.180534
いい大人が「酔っ払っていたので覚えていません」は通じないよ, 5.108256
私の感性では納得できない締めですね～, 4.828314
明るすぎるじいちゃんと、ミュージカルだけが良かったです, 4.828314
そこに愛嬌やオカシミがないのがさみしかった, 4.828314
アイディアは良いのだが、もっと面白くなる要素はあったのではないか, 4.828314
女が一番怖いってことですよ, 4.815891
ジブリ映画では一番好きだぞ, 4.815891
ジブリ映画では一番好きだぞ, 4.815891
面白い映画ではあったが、そこまでは・・・という感じもある, 4.815891
絵はよかったのにねぇ・・・, 4.581454
絵はよかったのにねぇ・・・, 4.581454
そこがうまくいっているのでヒットしたのだと思います, 4.158883
意外にみなさんの点数が高いことに驚きです, 3.749488
だけどここまで想像を絶する面白さだとはさすがに思わなかった, 3.665163
襲ってくる理由が分からないのがおもしろい久しぶりに見ましたが良かったです, 3.611918
しかし名作だけあってそれなりに楽しめました, 3.611918
この異色作ばかりは悠然と鑑賞できず、いつも前向きに突っ込むように見てしまう, 3.465736
だけど、描写は面白かった, 3.465736
あ、どーでもいいけど、これ観てダイエットに励むオトーサンが増えそう, 3.218876
かわいい人形が燃えていくのが良かった, 3.218876
こんなのが怖かったら人生やってけないよ, 2.772589
ありゃー、ここでは随分点数低いのだな, 2.140050
エンディングまでははかなり楽しめました, 1.609438
その混ぜ具合が良かったです, 1.609438
決して面白い映画ではありません, 0.000000
決して面白い映画ではありません, 0.000000
楽しい映画で、よかったですよ, 0.000000
