レビュー文, スコア
あまりにも典型的過ぎる映画の撮り方ではあるが・・・昔むかし、SF映画が好きで観に行ったが、その頃すでに、いい年をこいていたため、お子様向きだな、と感じたことを思い出す, 32.499660
今までの人生の中で、何十回も繰り返し観た, 32.382522
ヘプバーンの可愛さ、グレゴリー・ペックの渋さ、憧れちゃう, 32.188758
でも、自分に子供ができてから見たら、またこういう世界にあこがれるかもしれない, 32.179463
トトロもかわいいし、声優がすごくマッチしていていいですね, 32.176336
勿論へップバーンもペックも良かったが、個人的にはエディ・アルバートが一番のお気に入り, 31.573070
ほぼリアルタイムで観たと思うのですが、言われているほど感動はなかったなあというのが実感です, 31.563495
でかいトトロの後ろから付いてくる、一番最後のやつが可愛くて好き, 31.553539
個人的に、3D映画に対しては、最新技術に頼った安直さが伺えて興味がなかった, 31.133394
少女の成長物語であると同時に、大人の男はこうじゃなきゃいけないってことを教えてくれる物語でもあります, 31.020509
宮崎アニメで一番好き, 30.978174
最後にこの映画、ラズベリー賞では作品賞を始め、数多くの賞にノミネートされていた, 30.544213
アクションシーンはさすが007シリーズと思わせる出来で満足です, 30.340698
それまでのイメージが強すぎただけに、いきなり古典の世界を見せられた様でね、まあ序章なんだし仕方が無いかな、なんて思いますが、見ていて面白かったのはＣＧでクリーチャーが表現されてるじゃない, 30.210330
今さながら子供と一緒に見ていました, 29.882486
ただし、そんなことは、ようやく作品自体も観た上で「ありの～ままで～♪」と得意気に歌う愛娘にはどうでもいいことだ, 29.761682
でもデザインワークが好みでなく、土着的民族ナヴィの風習や生活には興味薄で途中でアキてしまって, 29.479580
これはフルＣＧ作品ということで話題を集めましたが、それよりも物語が素晴らしい, 29.082086
スティーブンキングの小説で映画化された中で一番好きです良かったんだけどヒルが気持ち悪かった, 29.058285
今、世界では水がかなり重要な資源になりつつあって、一部の既得権益はそのことに気づいていて、将来、水不足がメジャーな国でも起こりつつあるのを見越して、その利権を手に入れつつあるのです, 28.846624
現在の主人公が思い出のごとく、解説しているのがまた良かった, 28.778693
ディズニーの新境地に、更なる期待と希望を感じさせてくれた作品, 28.758265
公開当時、２０才そこそこだった私は、あまりにも青春のまん中過ぎて、この映画が持つ胸を締めつけるような切なさを、まだ感じとることができなかった, 28.732126
あそこまで純粋ではなかったにしろ、私もこの作品を中学生の時にリアルタイムで観れたことは非常に幸運だったと思う, 28.641610
彼の行動や台詞なんか、旧３部作を知っていると面白いものがたくさんあったよ, 28.489909
たしかに、以前の007は古くなってきていて、今に合わせてきているんだろうが、ちょっと軽い、派手路線になってきましたね、これじゃあ007のブランドをかんする価値はどうなのでしょう, 28.337343
公開当時、私は小学生で、大ブームにもかかわらず観ていなかった, 28.315367
期待していなかった分、予想よりはだいぶマシでしたがレリゴーの歌は英語版のほうがドラマチックだと思いました, 28.251091
おかげでこの映画の感動とか、そういうプラスのイメージがかき消されてしまいました, 28.151004
睫毛が当たっていたいし、鼻の高さが足りずにずり落ちるし……これは絶対改良して欲しいです；；そんな訳で私はあまり高評価できませんでしたが、これはDVDではあまり見る意味がないと思いますので、観たい人は映画館でどうぞ, 28.003902
・・・めちゃめちゃ面白いじゃん子供のために借りてきたがコレほどまでとはおもわなかった, 27.931322
子供のための、優しい映画, 27.931322
が、敢えて「未完成」のジェームズ・ボンドを描き直し、そこにダニエル・クレイグというワイルドさと危うさを秘めた俳優を配したことは、一つの趣向として圧倒的に正しい, 27.763982
引っ越した日にさつきとメイが川に水をくみに行くシーンが好きでやってみたかった, 27.741065
ちなみに、吹き替えについては、個人的には芸能人否定派ですがウッディ役の唐沢寿明は意外に良かった, 27.722031
主演二人の他の共演者達も、いい味を出していて、本作を引き立て、引き締めている, 27.505499
革新的な映像を見せる映画に対して、“未経験の映像体験”なんてキャッチコピーはよく使われるが、今まで観たどの映画よりも、この映画こそその常套句にふさわしい, 27.497288
だったが、大感動を受けるには年がいっていた, 27.463971
映画館に入って、子供が多く「しまった、字幕にすれば良かった, 27.438401
が、小学校の頃って良かったなぁ（松本人志風）、ってな退化嗜好を愉しむ点では同じなんだろうな, 27.414986
クリスのセリフ、顔が見たいために何回も見ちゃうよこの映画, 27.367882
主演がこの二人以外では、考えられないほどにはまり、最高に明るい気持ちをくれた映画です, 27.320120
もっと成長して大人になったときにこの映画のまだ見えていない所がわかるのだろうか, 27.312897
へこんだとき、いつも無性に観たくなって、で、その度元気をもらってます, 27.257510
息子（８才と１０才）と一緒にＢＳで見てみたら、信じられないくらい涙が溢れてきて、自分でもびっくり, 27.248011
だいたい、こうやって期待感MAXで見に行くと、期待値以下で終わる事の方が多いけれど、今回は、本当に良かった, 27.066267
（ネタバレ）この映画を一番最初に見たのは小学生の頃, 26.819258
ノッテングヒルの恋人を先に観ていて、８点かなと思っていたがこれを観たら３点がいいところだと反省した, 26.731072
子供はこれを見たらオモチャを大切にするのか, 26.639893
宮崎作品の中で一番好きである, 26.602312
友好かつ温和でいて愛嬌たっぷりのキャラは、当時してはかなりインパクトありました, 26.596947
この時代において必要なことは、自分と異なる他者を寛容することと、自分の運命は自分で決めるという意志だということを高らかに宣言しているように思えた, 26.475709
ただ、これではかったのは映画が大ヒットするっていうのは内容が完璧である必要はなく、万人が６０点以上ということと、プロモーションということなんでしょうね, 26.094857
これまでの、単に奥行きだけが強調されたものとは一線を画した、臨場感あふれる映像には度肝を抜かれた, 25.800591
当時は日本ですごい話題だったですよね, 25.774723
ただ純粋に、この映画を観て涙を流した当時の心を大事にしたいのだ, 25.767662
問題は映画を魅せつけるための、アングル、引き画、寄り画、トラヴェリングショット、カット割り、光と影があるかということだ, 25.749078
前作未見だからかと思ったら、一緒に行った友人は前作見ていたのにやっぱり「面白くなかったねー」と言っていたので、関係ないみたい, 25.725033
ＣＧが凄い作品は近年数多く作られてきましたが、このアバターは別格です, 25.712345
ここまで技術が進んでたってその技術をうまくいかしきれてるかどうかが問題なわけで, 25.624355
３をBDで観るために、１、２をひかりテレビで予習, 25.611133
うちで観るときは、部屋を暗くして出来れば音響のよい設備＆大画面をお勧めします, 25.551580
宮崎監督作品で一番好きです, 25.532287
特に劇中大活躍であった”ジャージャー・ビンクス”が、他を圧倒して助演男優賞を獲得したそうな, 25.430740
それは空想世界のもたらすwonderの感覚であったり、映像や音楽の与える感銘力であったり, 25.416227
字幕で見よう話題になりまくった当時、劇場で観ました, 25.344413
年齢重ねてもああいう旅を一緒にできる仲間がいるのが自分はとてもうれしい, 25.327175
子供の映画だろって思ってみたら、何の何のすごく面白かった, 25.030456
余談ですが、私の希望で泣く泣く禁煙してもらっている旦那を誘って一緒に観たのですが、煙草のシーンが結構多くて（食後の一服がウマイとか）映画の筋に全く関係ない部分でハラハラしてしまった, 24.599150
ユアン・マクレガーにリーアム・ニーソン、ナタリー・ポートマン、その他諸々キャスティングは正解ですよ, 24.303728
理屈抜きで感動, 24.262698
３０を越えた現在でも、俺が今を見つめて生きていられるのは、この時の８つの輝く瞳のおかげだ, 24.161429
日本の芸能人による吹き替えは出来不出来が著しく激しいが、この唐沢寿明は上手かったと思う, 23.870992
というわけで初めて観たときのことを思い出して、それを考慮した点数をつけたいと思います, 23.717870
みんながみんなそれなりに辛い人生を送っててへこたれそうになるけどもやっぱくじけない, 23.610581
別れる所がちょっと悲しかったけど、全体的には楽しい映画☆言わずと知れた大人気有名映画であり、自転車で空を飛ぶシーンは超有名, 23.557336
まあとにかく、当時ＥＴごっこして遊ぶほど好きだったと言うことで, 23.519571
だがこれをアニメではなく実写にしてしまうとは・・出来た監督＆スタッフらはとにかくすごい, 23.278858
今うちが通っとる進学塾の、いつも陽気で自由気ままな先生が1番最近にみせてくれた映画, 23.205116
（って、なんのこっちゃ）兎にも角にも「レリゴー♪」こういった映像が主流になるんかんぁ・・・とってもとっても良く出来たゲームの画面みたいに思えちゃう, 23.164623
何より冒険に憧れていた時代もあったので、共感できる部分がたくさんあった, 23.035546
本当の自然はさも残酷で、決して心地の良いものなんかじゃない, 23.011493
）、ウォークインクローゼット、BMX、宅配ピザなどにも憧れを抱いたものだ, 22.931811
リヴァー亡きあと、４人の中で一番出世したのがバーン役のジェリー・オコネルだというのが、意外やら面白いやら, 22.915955
1作で完結するのが、007シリーズの良いところだったのだからね, 22.709139
ＣＧ素晴らしいねえものすごく良くできた冒険活劇, 22.684125
▼作品としては、メイのかわいさがこの映画の魅力だ, 22.670086
まっくろくろすけとか最高隠し階段とかタイル張りの風呂とか、懐かしいよき日本じゃない, 22.634435
そりゃー誰もが一回は見る名作だよ, 22.413548
姉妹の明るさ、家族や地域の人たちの暖かさ、農村が舞台で穏やかなところ、などなど, 22.353861
映像も美しく、正に恋愛を描いた物語のスタンダードにして最高峰, 22.208008
そのときの表情が一瞬、大人びて見える, 22.144571
人の、過去に対する郷愁を利用して、この映画は至高の一本として存在する, 21.980181
アニメだからいいけどやっぱり最後はあれ飛んでた学校で見たのでおもしろかったかも, 21.943545
映画で人生初めて泣かされた作品, 21.928270
音楽とサブキャラクターだけが突出して良い仕事をしていた印象です, 21.756211
それまでのものに遠近感という情報が加わることによってライブ感が増すのは確からしい, 21.599926
全員、昔の感じを残しつつも大人の俳優になっていた, 21.494886
ストーリも、演出、ビジュアル、キャラクター、音、すべての点において抜け目の無い逸品, 21.451921
子どもの教育にはいいかもしれないが、大人が見るものではなかった, 21.438114
見ると不思議と元気になる映画、という点でナウシカやラピュタにはない魅力が好きです, 21.415890
これスターウォーズのシリーズじゃない単独の映画だったら、そんなに面白いとは思わないよね, 21.303313
これは有名だし多くは語りませんが、感動するよね, 21.043822
それを見て感動してしまった, 21.043822
感動で結構泣けた, 21.043822
今のぼくが初めてこの映画を見たら、素直に感動できないかも, 21.043822
あと、この映画でまた素晴らしいのがジョン・ウィリアムズの音楽です, 20.993842
キング原作でここまでうまくいったのは奇跡的, 20.922693
ただこれから時代が移り変わって行くに連れてどう評価が変わろうと、僕にとっては永遠に錆びることのない不朽の名作です, 20.851543
とっても有名だし是非1度見ておいたほうがいい作品ですね, 20.846763
めがねがあとちょっといきがってたら俺のリモコンは、確実に奴の動きを高速化していた, 20.516099
もし監督がロブ以外だったら、間違いなく、ここまでの傑作の映画にはなっていなかった事だと思います, 20.463191
ピクサーの技術を上昇させる点では意味があったと思う映画, 20.394131
のデザインはちょっと…だけど、話が進むにつれ、次第に観客を感情移入させていくやり方はさすがだと言えるだろう, 20.322484
”ダース・ベイダー”に変わる仇役“ダース・モール”に期待していたが、何とあっさりやられてしまった, 20.110963
いい歳して最近見たんですが、いい歳して最近見る映画じゃないことは断言できます, 20.071438
新八犬伝（昔ＮＨＫでやっていた人形劇）見てるみたいだ」とか「歌のシーンでも話を進めるのは偉いな, 19.712909
こうして、ここで語っていられるだけでも、あの頃の出来事に価値はあったのかも, 19.691873
安心して観賞できるディズニー映画ですね, 19.681452
オラフのプレゼントは、ディズニーっぽくてとっても好き, 19.681452
毎年観る映画ではないけど、笑いあり、ハラハラドキドキあり、涙ありのヒューマンドラマだと思います, 19.676770
美女と野獣とか複雑じゃない分かりやすいストーリーがディズニー映画は楽しめますね, 19.669030
ノスタルジー、ファンタジック、ロマン、美しい色彩の絵、キャラクターのかわいさなどなどいいところは随所にある, 19.648868
当時はまだ理解でる年代だった, 19.631265
初めて見たときは幼すぎたため理解できなかった, 19.536399
高校生の時、封切りを待ちきれない思いで、公開初日に観て、大感激したことを今でもよく覚えています, 19.413697
しかしアクションを多く入れ過ぎだったり場面が変わりすぎるので、つながりや流れが途切れ途切れで緊張感が持続しませんでした, 19.410245
友達がホームステイでオレゴンに行きました, 19.313255
ストーリー、音楽、雰囲気ともに、ジャストでベストだった, 19.266621
都会の人のための幻想の田舎映画だなあ・・, 19.121266
吹き替えで鑑賞したけど、神田松滝は十分に重責を果たした, 19.053972
小学生のとき観たんですが、何が面白いんだろう, 18.890684
最近のディズニーでは一番好きかな, 18.862783
この辺は前作で消化して今作ではもうすこし余裕のある人間像を作ってほしかった, 18.818406
神田の幼さを連想させる歌声、松の凛とした歌声には心動かされた, 18.765041
当時のブームといったら凄かった, 18.691257
全てが電気紙芝居みたいに見えちゃって、前作で感じたスリルやユーモアが何もなかった, 18.618979
でも何年かたってNHKで放送してるのをぼーっと見てて、この映画のすばらしさがわかりました, 18.400021
）して、ぶっ飛んでいる時のウッディーの表情が最高, 18.380685
この曲、よく聴くと哀愁感たっぷりのメロディラインで、高音シンセを絶妙のタイミングで使ってくるんですよね, 18.318244
しかし、この作品もまた、前２作と引けをとらないすばらしい映画です, 18.252942
しかもその宝箱は、ほとんどの人達が持っていて、誰もが胸の奥に大事に隠してる, 18.210458
 この手の作品を創らせたら、アメリカ人って天才ですね, 18.206308
今回、約１５年ぶりに観返して見たのですが、何とも言えない雰囲気があり、観終わってからもかなり余韻に浸ってしまいました, 18.122760
アニメでできることを最大限に活かしていると思う, 18.102671
初見時すでにひねた大人になっていた私は、素直に観れる自信がありませんでした, 18.030608
最近の映画ではあまり感じられない「夢」というものを、この映画で味わうことが出来た, 18.001691
一言で言うと、キャメロンのハヤオへの愛が伝わってくる作品, 17.935732
古い作品だが、時代を感じさせない作りになっていたし、お伽噺を見ているような甘い気分になる, 17.911216
「カジノ・ロワイヤル」が良かっただけに期待していましたが、話が絞りきれていないように感じました, 17.832094
映像は素晴らしく見所も満点で気軽に楽しめるが、心に残るモノが全く無かった, 17.788095
ちょっとした演技のディティールも丁寧に計算されていてキャラクタ造形や、展開の味付けに一味加えていていいノリだと思う, 17.691395
願わくば彼らが人生の道を踏みはずさんことを, 17.666549
若い頃に観て、信じること、あきらめないことっていうのがどれだけカッコイイことか学んだ映画です, 17.551823
しかし僕自身は、以上の理由で十分この作品も楽しむことができました, 17.470411
僕は様々な青春映画を見てきましたが、未だに本作を超える青春映画には出会っていません, 17.281246
正直前作の方が（長いカジノシーンを除けば）、エンターテインメントとしては面白かったです, 17.279318
さらに、ストーリーが見えなくなると、頑張ってるはずのアクションも、散発の打ち上げ花火か、温度の低い間欠泉みたいでした, 17.092314
人畜無害で過去の遺物的なキャラクターに頼らず、新しいヒーローを作り上げたことは意義があります, 17.021964
小学生の時、映画館でポロポロ泣いたあの清らかな記憶を墓場まで持っていくべきだった, 16.990837
ETとの出会いは私たちが幼少期に経験した、あれに似ている, 16.880464
今まさに、この瞬間がノスタルジーの対象となることを自覚しながら、もっと高くへ、もっと遠くへ、と少しずつ踏み切り台に向かう中学生だった私達, 16.868042
テレビの吹き替え版しか観ていないので、唐沢・所コンビのしか知らないけど、そこそこ面白かったのではないでしょうか, 16.798820
いろいろな仕掛けへの伏線とか、リアルな映像とか、人気の秘密がわかりました, 16.645227
ジョン・ウィリアムズの曲の中では一番好きかもしれない, 16.619703
ラストで元老院の野望をほのめかしているところが続編への期待感をそそりました, 16.586038
でも、リバー・フェニックスはもちろんのこと、子役たちのうまさは文句なしです, 16.569066
涙あり、笑いありの良作, 16.457894
実生活ではヘビースモーカーらしいが映画の中では満点の女性, 16.454487
登場人物の表情がリアルで素敵すぎ, 16.341239
いやー、次から次へのアクションの連続、かなり良かった, 16.293806
なんか雰囲気が全３作と同じだったのが良かった, 16.272516
ここで驚くべきは、大自然の美しさや神秘性といった微妙な感覚までを表現してしまっていることです, 16.093251
このタイプの映画はあまり見たことがなかったのですが、曲の疾走感、映像の美しさとも素晴らしかったです, 15.991143
すっかりひねくれもんになった今ではありえん話しだがお陰で何の予備知識も無しに見れたことは非常に幸運だったと思う, 15.871236
ちょうど、登場人物と同じくらいの歳に見たのですが、共感できる映画でした, 15.770558
正直、話の内容は・・・ですが、これだけの大ヒット, 15.651646
この前テレビで吹き替えを見ましたが、それなりには楽しめました, 15.624375
「アトランティス」を撮った監督リュック・ベッソンは、自然はこんなに綺麗ではなかった…と言っていたのを思い出した, 15.618900
この作品を基点に、今後映画の見方が変わること間違いない, 15.515364
話の規模が大きいわけではないのに、壮大に感じられる世界観, 15.354934
その大切さを大人になりかけている今、この作品を思うだけで深く感じられる, 15.327445
映画が気に入った人はぜひ読んでみてください, 15.324769
ただその流行ぶりはやはり物凄く、どれくらい凄いかというと、当然映画なんて観てもいない3歳の愛娘が、「ありの～ままで～♪」と歌い出すほど, 15.201805
中でもパンドラの森が素晴らしかった, 15.091909
２で舞台となる玩具店が、ちゃんとＣＭで登場していたりする, 15.077411
それが、古きよき日本の情景なのか、少女たちの明るさの奥に秘める力強さなのか, 14.789729
昔、僕にもこの映画に出てくるヤツ達みたいな仲間がいました, 14.614018
真実の口のクーパーのアドリブが一つの成功の鍵, 14.471719
期待が高すぎたのか、普通の作品でした, 14.246053
こういう、自然がモチーフになっていて、伝説にまつわる生き物がでてくるストーリーって好き, 14.054631
上記の二つのお陰で、御都合主義が際立ってしまっているというか, 13.873438
当時付き合っていた彼女と観に行った, 13.862944
ちなみにこの曲は僕の一番好きな曲です, 13.839227
その後、本を買い、歌も一生懸命覚えた, 13.721444
でへへ、東京に住むのはお金がかかるから、東京に住んでないとできないこと、他にもいっぱいしてやる, 13.443128
好きなシーンとか、泣けるシーンを書いたらキリがありませんが、やっぱりラストが最高, 13.248384
ディズニーはあまり好きではなかったけど、この映画は好き, 13.243701
際立つ存在感、その在りし日の姿はとても可愛らしくて素敵だ, 13.153687
柱となるストーリーは出来上がっているのに、余計な登場人物を作ったせいで、余分なストーリーまで出来上がってしまった, 12.957147
大人になっても、この気持ち、持ち続けていきてぇなぁ面白いとは思いますよ, 12.955105
期待出来たのは最初の10分まで, 12.943092
高校の修学旅行のバスガイドさんがすすめてくれた, 12.850658
もちろん便乗鑑賞だが、「映画館で主題歌を合唱する, 12.850658
オラフをはじめキャラはとても良かったんですが, 12.734004
チャンバラやレースのシーンは楽しめますが、あの出来すぎたストーリーには興ざめ, 12.721581
そうそう、最初の車のアクションシーンは良かったですね, 12.709454
それをすばらしい脚本が、声優が、見事に一つになってできた映画です, 12.497638
個人的にテディのキャラクターが一番好きでした, 12.486015
精緻を極めたそのCGか, 12.445193
僕も映画を見終わった後昔の友人のことを思い出しました, 12.112006
ETのデザインは好きになれないが・・・・, 11.659108
今ではありえないね（笑）BMXブームを巻き起こしました, 11.622969
“私は今までに、彼ら以上の親友には出会っていない”…良い言葉じゃないですか, 11.622969
少なくとも、見終わった後、元気をもらえるでしょ, 11.565041
ヘップバーンの名作ですよね, 11.536642
スケールの大きい話ではないけど、人形の視点に変えるだけですごく面白くなるんですね, 11.395142
但し、劇場で千数百円払う価値は感じない, 11.342650
ただ、個人的には満点まではいかない…７, 11.299148
レースのシーンは映画館ならではの迫力があってよかったですね, 11.253643
う～ん、点数が割れてますね～、どうやらＥ・Ｔが怖い、きもい, 11.241220
往年の米ミュージカルのテイストもあって、中盤まではなかなかの出来, 11.112143
今の時代に合ったボンドという感じがして、観ていて心地いい, 11.037937
しかし、その不思議な力に捕まってしまった者にとってこの映画は、自己投影となる, 10.901422
本作の場合、それが吉と出たのだろう, 10.843495
そして、そこにはこれまでのシリーズにはなかったシリアスさとリアリティがある, 10.835755
しかし上映前から感じてたんですが、タイトル長～いですね, 10.719101
ドリュー・バリモアはこの作品が一番可愛いのでは, 10.699472
ストーリー云々とかじゃなくて、無条件で好きな作品, 10.699472
この映画をＤＶＤで見ると特典映像でメーキングが見れる, 10.535980
愛を感じ、家族を想い、そして夢を持つ, 10.455135
エルサはあの場面で主題歌を歌うんですが、ありのままでじゃなく開き直っただけですよね, 10.442713
キャラではオラフが良かった, 10.326058
この時代だったら、私もアメリカに憧れたかも, 10.008048
絵が本当にきれいで、ため息がでます, 9.960582
個人的にはモンスターズインクの勝ち, 9.936570
最後には面白かったと言わせる映画ですが、最初の部分で若干眠くなり、長いと感じてしまいました, 9.913149
さらに、男同士の友情まで, 9.738271
今思うと、泣けたシーンは必ず音楽の盛り上がるシーンと重なっています, 9.704061
白黒ですが、それがまたそれぞれの感性を揺さぶらせるというか, 9.632911
ネコバスのおかげで見つかりほんとよかった, 9.579666
」一緒に見ていた子どもたちに大受けでした, 9.526422
それより、リバーが本当に素敵, 9.291151
ここのレビューで高点数だったので、まさかとは期待しましたが, 9.237940
カジノよりは正直こっちのほうがよかった, 9.186624
絵的に素晴らしいのはもちろん、脚本がいいんだなあ、これが, 9.162907
個人的には、鹿に出会うシーンが好み, 9.125640
１が今のところ一番の出来かなー, 9.075950
ストーリーに関しては、ファンの方には申し訳ないですが、特に取り上げて良かった点はありませんでした, 8.850878
吹き替え版を見ましたが、期待したほどではなかった, 8.832475
とか冷静に言い聞かせる自分がいる（笑）, 8.767475
もうすでにクライマックスの前あたりまで差し掛かっていたので、見るともなく何気なく見始めた, 8.716620
ストーリー自体はシンプルだけれど、美しい風景に、まさに美男・美女, 8.691775
さすが昔の映画なので、作りが粗かったりもするんですが、それが素朴で余計によかったりします, 8.517193
皆さんが贈られた賛辞のすべてが私を代弁してくださっています, 8.440232
大ヒットしたので強烈に残っています, 8.427810
やっぱ名作だよこれは, 8.317766
アクション好きにはオススメできるかも, 8.246617
やっぱり、最高だよね, 8.173210
とにかく観てない人は映画館で行くことを強くお勧めしたい, 8.173210
吹き替え版だったが、評判通りとても良かった, 8.034767
マックイーン人気は今、世界的である, 7.925060
ストーリーもシンプルで大人も楽しめるのでは, 7.846849
未来にはＥ, 7.629302
自分が魅力がなくなったのかなあ, 7.505682
しかし、「そこまでイイ作品か, 7.480597
期待したほどではなかったが、ライトセイバーかっこい～, 7.235460
映画の雰囲気だけで高得点だぜー, 7.154615
悪役は小者感がありすぎで華がない, 7.146245
その点では文句なし, 6.672687
ラブストーリーが好きでたくさん（といってもまだまだだケド）見ましたが、やっぱりこの映画は別格という感じがしました, 6.575066
手放しで楽しめるし安心して見ていられる, 6.437752
男の子だったらもっとこの映画に共感できたかもしれない, 6.437752
あんなことしたらせっかくのナタリー・ポートマンの美しさが・・・, 6.437752
ようやっと観ることが出来たので、ネット上にＵＰされている○○弁Ver を楽しむことができる, 6.437752
ああ、ほんとうにくるおしいほどの想いでいっぱいになる, 6.425329
年とったんかな～、それとも純粋さがなくなったんかな～, 6.420149
ストーリーはこれと言った目新しさが無いのと、ラストがガチャガチャとしていたのだが、楽しく観れたので全体としては良い, 6.214608
普段は吹き替えでは観ないのですが、これは結構ハマっていて良かったです, 6.190892
ストーリーがどれほどあるわけではないですが、気楽に見るにはもってこいです, 6.019864
とても楽しみにしてたんですが、途中で眠ってしまいました, 5.768321
Tの可愛さに魅了されていたのだ, 5.626821
さすがの００７です、これはみとかないと、の一本かもしれません, 5.626022
なんか懐かしい雰囲気がずっと伝わってきててのどかで, 5.545177
絵が綺麗ですよね、やっぱり, 5.497744
見ていて気持ちがよいです, 5.108256
そう、彼の映画は、見かけの派手派手しさや娯楽性の裏に、いつもそういった純粋なイノセンスが息づいている, 4.828314
後味はよいし、チャリンコで逃げるシーンは見ごたえあったし、いいんじゃないでしょうか, 4.828314
これほど公開を心待ちにした映画は初めてだった, 4.819512
せっかく余韻を感じてたのに見事に無理矢理日常に引き戻してくれましたよ, 4.815891
さて、肝心の内容ですが、正直前半は眠くなりました, 4.674392
それはとても傷つきやすく、しかし、キラキラと輝いていて、あやうさと美しさがひとつになっている…, 4.581454
今のところ全戦全勝ではないだろうか, 4.377841
この映画で出てくる歌もとても好きでした, 4.158883
彼女の魅力はよく出ていたと思いました, 3.923424
でもそこがこの映画の魅力でもあるんですよね, 3.923424
細かい部分までよく出来ていて面白いです, 3.665163
正直、危惧の方が大きかった, 3.617730
以上なぜか一番好きです, 3.575779
夢があってすごく楽しませてもらいました, 3.465736
細かいとこまでちゃんとしてて、さすが, 3.218876
華奢で優雅、可憐でしかも好奇心は旺盛にしてどことなくコケティッシュ, 3.218876
教室でカエルが逃げ出すシーンが好き, 3.218876
（ゴーテッツとか）いままでで一番の映画ですよ, 3.218876
ホントは、チャンスはいつだってすぐそこにある, 3.218876
でも、それを克服してこそジェダイだぁぁぁ, 3.218876
でも映画自体は、とても上手く出来ていたと認めざるを得ない, 3.064954
いやぁ、映画ファンとしてはそれだけで嬉しいです, 3.064954
ストーリー以外は、純粋に楽しめました, 2.772589
すごいストーリーが面白いしかわいいし文句ないッスね, 2.554128
ストーリーはまずまずでちょっと長いが、映画館で観る価値は十分ある, 2.140050
これは色々考えずに観た方が良いですよね, 2.008292
画期的で面白かった, 1.609438
が一番好感が持てる, 1.609438
満を持して臨みましたが、素敵でした, 1.609438
でもすでに十分ひねくれてしまった僕としては斜に構えて見てしまいいます, 1.609438
ラプンツェルであんなに出来たのに, 1.609438
せつなくなる感じが好き, 0.948245
今でも楽しんで見ることができると思います, 0.000000
ストーリーはシンプルだが面白く、ぐいぐい引き込まれる, 0.000000
きれいで楽しくて、悲しい映画, 0.000000
何故か今までで一番泣けた映画, 0.000000
